Region,분류,ServiceCategory,SKU,Qty,Hours,Options
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=LRS; metric=Write Operations
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=LRS; metric=Delete Operations
koreacentral,Disk/프리미엄 SSD,Disk,P1,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P2,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P3,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P4,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P6,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P10,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P15,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P20,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P30,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P40,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P50,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P60,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P70,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD,Disk,P80,1,730,diskSubType=프리미엄 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E1,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E2,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E3,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E4,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E6,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E10,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E15,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E20,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E30,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E40,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E50,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E60,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E70,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 SSD,Disk,E80,1,730,diskSubType=표준 SSD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S4,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S6,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S10,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S15,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S20,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S30,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S40,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S50,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S60,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S70,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk/표준 HDD,Disk,S80,1,730,diskSubType=표준 HDD; redundancy=LRS; snapshotGB=0
koreacentral,Disk옵션/표준 SSD ZRS,Disk,E4,1,730,diskSubType=표준 SSD; redundancy=ZRS; snapshotGB=0
koreacentral,Disk/프리미엄 SSD v2,Disk,,1,730,diskSubType=프리미엄 SSD v2; diskSizeGiB=1024; provisionedIOPS=5000; provisionedMBps=200
koreacentral,Disk/Ultra Disk,Disk,,1,730,diskSubType=Ultra Disk; diskSizeGiB=1024; provisionedIOPS=2000; provisionedMBps=200
koreacentral,Event Hubs/Basic,Event Hubs,,1,730,tier=Basic; item=Basic Throughput Unit
koreacentral,Event Hubs/Basic,Event Hubs,,1,730,tier=Basic; item=Basic Ingress Events
koreacentral,Event Hubs/Standard,Event Hubs,,1,730,tier=Standard; item=Standard Throughput Unit
koreacentral,Event Hubs/Standard,Event Hubs,,1,730,tier=Standard; item=Standard Ingress Events
koreacentral,Event Hubs/Standard,Event Hubs,,1,730,tier=Standard; item=Standard Capture
koreacentral,Event Hubs/Standard,Event Hubs,,1,730,tier=Standard; item=Standard Kafka Endpoint
koreacentral,Event Hubs/Premium,Event Hubs,,1,730,tier=Premium; item=Premium Processing Unit
koreacentral,Event Hubs/Premium,Event Hubs,,1,730,tier=Premium; item=Premium Extended Retention
koreacentral,Event Hubs/Dedicated,Event Hubs,,1,730,tier=Dedicated; item=Dedicated Capacity Unit
koreacentral,Event Hubs/Dedicated,Event Hubs,,1,730,tier=Dedicated; item=Dedicated Extended Retention
koreacentral,Load Balancer/Standard,Load Balancer,,1,730,"tier=Standard; metric=규칙 (시간당, 5개 포함)"
koreacentral,Load Balancer/Standard,Load Balancer,,1,730,tier=Standard; metric=초과 규칙 (시간당)
koreacentral,Load Balancer/Standard,Load Balancer,,1,500,tier=Standard; metric=데이터 처리 (GB)
koreacentral,Load Balancer/Gateway,Load Balancer,,1,730,tier=Gateway; metric=게이트웨이 (시간당)
koreacentral,Load Balancer/Gateway,Load Balancer,,1,730,tier=Gateway; metric=게이트웨이 체인 (시간당)
koreacentral,Load Balancer/Gateway,Load Balancer,,1,500,tier=Gateway; metric=데이터 처리 (GB)
koreacentral,Load Balancer/Global,Load Balancer,,1,730,"tier=Global; metric=규칙 (시간당, 5개 포함)"
koreacentral,Load Balancer/Global,Load Balancer,,1,730,tier=Global; metric=초과 규칙 (시간당)
koreacentral,Load Balancer/Global,Load Balancer,,1,500,tier=Global; metric=데이터 처리 (GB)
koreacentral,Load Balancer/Basic,Load Balancer,,1,730,tier=Basic
koreacentral,Log Analytics/opt,Log Analytics,,1,100,metric=Data Ingestion
koreacentral,Log Analytics/opt,Log Analytics,,1,100,metric=Data Retention
koreacentral,Log Analytics/opt,Log Analytics,,1,100,metric=Data Analyzed
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=Pay-as-you-go
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=Basic Logs
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=50 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=100 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=200 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=300 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=400 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=500 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=1000 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=2000 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=5000 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=10000 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=25000 GB Commitment Tier
koreacentral,Microsoft Sentinel/opt,Microsoft Sentinel,,1,100,model=50000 GB Commitment Tier
koreacentral,NAT Gateway/opt,NAT Gateway,,1,730,metric=Resource Hour
koreacentral,NAT Gateway/opt,NAT Gateway,,1,1000,metric=Data Processed
koreacentral,Page Blob/Standard,Page Blob,,1,730,performance=Standard; redundancy=LRS; metric=Data Stored
koreacentral,Page Blob/Standard,Page Blob,,1,730,performance=Standard; redundancy=GRS; metric=Data Stored
koreacentral,Page Blob/Standard,Page Blob,,1,730,performance=Standard; redundancy=RA-GRS; metric=Data Stored
koreacentral,Page Blob/Standard,Page Blob,,1,730,performance=Standard; redundancy=LRS; metric=Read Operations
koreacentral,Page Blob/Standard,Page Blob,,1,730,performance=Standard; redundancy=LRS; metric=Write Operations
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P10
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=ZRS; diskSize=P10
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P15
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P20
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P30
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P40
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P50
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P60
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P70
koreacentral,Page Blob/Premium,Page Blob,,1,730,performance=Premium; redundancy=LRS; diskSize=P80
koreacentral,Public IP/Standard,Public IP,Standard,1,730,ipType=Static
koreacentral,Public IP/Global,Public IP,Global,1,730,ipType=Static
koreacentral,Public IP/Basic,Public IP,Basic,1,730,ipType=Static
koreacentral,Public IP/Basic,Public IP,Basic,1,730,ipType=Dynamic
koreacentral,Service Bus/Basic,Service Bus,,1,730,tier=Basic; item=Basic Messaging Operations
koreacentral,Service Bus/Standard,Service Bus,,1,730,tier=Standard; item=Standard Base Unit
koreacentral,Service Bus/Standard,Service Bus,,1,730,tier=Standard; item=Standard Messaging Operations
koreacentral,Service Bus/Standard,Service Bus,,1,730,tier=Standard; item=Standard Brokered Connection
koreacentral,Service Bus/Premium,Service Bus,,1,730,tier=Premium; item=Premium Messaging Unit
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=LRS; metric=Data Stored
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Queue; redundancy=LRS; metric=Data Stored
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=ZRS; metric=Data Stored
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=GRS; metric=Data Stored
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=RA-GRS; metric=Data Stored
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=GZRS; metric=Data Stored
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=RA-GZRS; metric=Data Stored
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=LRS; metric=Write Operations
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=LRS; metric=Read Operations
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=LRS; metric=List Operations
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=LRS; metric=Delete Operations
koreacentral,Storage Account/opt,Storage Account,,1,100,storageType=Table; redundancy=LRS; metric=Scan Operations
koreacentral,VM/B-series,Virtual Machine,B1ls,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B1s,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B1ms,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B2s,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B2ms,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B4ms,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B8ms,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B12ms,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B16ms,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/B-series,Virtual Machine,B20ms,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=B-series
koreacentral,VM/Bs-series v2,Virtual Machine,B2ts_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B2ls_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B2s_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B4ls_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B4s_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B8ls_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B8s_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B16ls_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B16s_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B32ls_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bs-series v2,Virtual Machine,B32s_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bs-series v2
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B2ats_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B2als_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B2as_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B4als_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B4as_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B8als_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B8as_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B16als_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B16as_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B32als_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/Bas-series v2 (AMD),Virtual Machine,B32as_v2,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Bas-series v2 (AMD)
koreacentral,VM/D-series v3,Virtual Machine,D2s_v3,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v3
koreacentral,VM/D-series v3,Virtual Machine,D4s_v3,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v3
koreacentral,VM/D-series v3,Virtual Machine,D8s_v3,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v3
koreacentral,VM/D-series v3,Virtual Machine,D16s_v3,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v3
koreacentral,VM/D-series v3,Virtual Machine,D32s_v3,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v3
koreacentral,VM/D-series v3,Virtual Machine,D48s_v3,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v3
koreacentral,VM/D-series v3,Virtual Machine,D64s_v3,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v3
koreacentral,VM/D-series v4,Virtual Machine,D2s_v4,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v4
koreacentral,VM/D-series v4,Virtual Machine,D4s_v4,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v4
koreacentral,VM/D-series v4,Virtual Machine,D8s_v4,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v4
koreacentral,VM/D-series v4,Virtual Machine,D16s_v4,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v4
koreacentral,VM/D-series v4,Virtual Machine,D32s_v4,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v4
koreacentral,VM/D-series v4,Virtual Machine,D48s_v4,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v4
koreacentral,VM/D-series v4,Virtual Machine,D64s_v4,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v4
koreacentral,VM/D-series v5,Virtual Machine,D2s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v5,Virtual Machine,D4s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v5,Virtual Machine,D8s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v5,Virtual Machine,D16s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v5,Virtual Machine,D32s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v5,Virtual Machine,D48s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v5,Virtual Machine,D64s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v5,Virtual Machine,D96s_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v5
koreacentral,VM/D-series v6,Virtual Machine,D2s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D4s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D8s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D16s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D32s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D48s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D64s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D96s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D128s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/D-series v6,Virtual Machine,D192s_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=D-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D2ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D4ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D8ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D16ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D32ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D48ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D64ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D96ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D128ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Dd-series v6,Virtual Machine,D192ds_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Dd-series v6
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D2as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D4as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D8as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D16as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D32as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D48as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D64as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v5 (AMD),Virtual Machine,D96as_v5,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v5 (AMD)
koreacentral,VM/Das-series v6 (AMD),Virtual Machine,D2as_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v6 (AMD)
koreacentral,VM/Das-series v6 (AMD),Virtual Machine,D4as_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v6 (AMD)
koreacentral,VM/Das-series v6 (AMD),Virtual Machine,D8as_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v6 (AMD)
koreacentral,VM/Das-series v6 (AMD),Virtual Machine,D16as_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v6 (AMD)
koreacentral,VM/Das-series v6 (AMD),Virtual Machine,D32as_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v6 (AMD)
koreacentral,VM/Das-series v6 (AMD),Virtual Machine,D48as_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v6 (AMD)
koreacentral,VM/Das-series v6 (AMD),Virtual Machine,D64as_v6,1,730,os=Linux; swType=(OS Only); tier=Standard; license=라이선스 포함; category=전체; series=Das-series v6 (AMD)
